shipment_id,zone,latitude,longitude,distance_km,weight_kg,package_type,vehicle_type,route_id,stops_per_route,month,day,hour,is_weekend,is_festive,peak_hour,promised_delivery_hrs,actual_delivery_hrs,delay_hrs,on_time,first_attempt,total_cost_inr,fuel_cost_inr,labor_cost_inr,route_efficiency,cost_per_km
DEL101045,Hyderabad,17.273440764208846,78.6070726585965,10.34,4.16,Standard,2-Wheeler,RT-135,16,5,4,17,0,0,1,9.7,3.29,1.42,1,1,385.35,124.13,243.32,80.2,37.25
DEL101046,Mumbai,19.025232222540495,72.91252828928027,12.68,1.92,Fragile,3-Wheeler,RT-140,20,4,21,10,1,0,1,7.45,3.49,1.64,1,1,470.79,202.92,282.02,74.3,37.12
DEL101047,Delhi_NCR,28.88403290602538,76.84659530953995,18.23,0.82,Express,2-Wheeler,RT-101,14,1,18,10,1,1,1,3.14,5.76,3.63,0,1,509.67,218.71,313.72,70.7,27.96
DEL101048,Pune,18.56207950186302,73.77223162677247,6.29,0.16,Express,2-Wheeler,RT-156,16,4,7,19,0,0,1,2.43,2.53,1.03,0,1,259.94,75.48,216.4,97.8,41.33
DEL101049,Delhi_NCR,28.58773446423325,77.36267018163541,10.89,0.44,Express,Van,RT-159,15,4,15,6,0,0,0,2.29,2.77,1.37,0,1,440.4,239.59,216.8,77.6,40.44
DEL101050,Pune,18.508368058188907,74.04915470617088,14.43,5.64,Standard,Van,RT-119,18,10,21,18,1,1,1,10.5,4.44,2.21,1,1,661.74,317.41,299.46,65.6,45.87
DEL101051,Bangalore,12.99567074973131,77.56240675342258,14.24,2.9,Express,Van,RT-121,24,4,6,9,0,0,0,2.33,3.6,1.07,0,1,650.68,313.37,317.9,72.1,45.68
DEL101052,Pune,18.455027831476187,73.85515616028584,24.95,0.72,Express,3-Wheeler,RT-103,17,1,16,19,0,0,1,2.12,5.33,2.62,0,1,709.67,399.24,322.53,76.1,28.44
DEL101053,Kolkata,22.53038664581584,88.22404978720338,8.91,0.17,Standard,Van,RT-155,6,9,20,11,0,0,1,8.19,2.33,1.46,1,1,325.98,196.04,129.6,90.9,36.58
DEL101054,Ahmedabad,23.023914839885354,72.59284770394784,5.94,2.93,Express,3-Wheeler,RT-157,24,3,24,12,0,0,1,2.33,3.81,1.74,0,1,415.34,95.06,325.49,66.7,69.91
DEL101055,Mumbai,19.175231988507463,72.94701884541648,11.32,2.12,Heavy,Van,RT-164,11,4,8,16,1,0,0,9.47,2.71,1.44,1,1,457.8,249.01,182.92,82.1,40.45
DEL101056,Chennai,13.133506262091661,80.10209092046921,9.2,1.3,Standard,2-Wheeler,RT-157,5,5,28,14,1,0,0,10.37,1.27,0.63,1,1,220.52,110.38,84.49,97.2,23.97
DEL101057,Bangalore,12.876183589853188,77.68158950093995,8.22,1.13,Standard,3-Wheeler,RT-129,7,7,21,11,0,0,1,11.28,2.57,1.62,1,1,296.34,131.58,145.86,85.7,36.04
DEL101058,Bangalore,12.969396278862913,77.45185971648392,7.54,0.61,Standard,3-Wheeler,RT-175,24,6,16,14,0,0,0,11.44,3.16,1.01,1,1,450.15,120.66,302.73,70.6,59.69
DEL101059,Hyderabad,17.53157312485114,78.57048335065163,12.71,2.77,Express,2-Wheeler,RT-118,16,5,28,16,0,0,0,3.35,2.79,0.81,1,1,369.86,152.54,225.52,79.1,29.1
DEL101060,Pune,18.53710479074839,73.76993899773288,6.88,8.82,Standard,Van,RT-161,9,8,22,7,0,0,0,9.25,1.1,0.07,1,0,438.59,151.44,110.41,74.5,63.71
DEL101061,Ahmedabad,23.103303009906515,72.61674271754627,16.11,0.48,Express,Van,RT-167,16,1,16,6,1,0,0,3.84,3.1,1.08,1,1,575.78,354.44,236.53,79.5,35.74
DEL101062,Chennai,13.162783990863183,80.28793674809896,15.69,2.27,Heavy,3-Wheeler,RT-178,7,7,3,12,0,0,1,10.84,2.64,1.08,1,1,394.34,250.97,148.23,89.2,25.14
DEL101063,Bangalore,13.081050725185243,77.63130282324161,13.38,1.38,Standard,2-Wheeler,RT-143,24,12,17,9,0,0,0,10.19,3.74,1.42,1,1,466.24,160.54,322.95,65.7,34.85
DEL101064,Bangalore,12.849113581367732,77.6849051156829,5.4,1.48,Fragile,3-Wheeler,RT-160,9,6,9,15,1,0,0,9.63,1.55,0.73,1,1,288.89,86.41,126.28,88.0,53.49
DEL101065,Chennai,13.098189514020788,80.28556329679976,12.38,0.73,Fragile,Van,RT-120,5,11,25,10,1,0,1,9.7,3.01,1.68,1,1,449.07,272.39,145.26,100.0,36.27
DEL101066,Mumbai,18.926446452722832,72.80849255997009,18.9,4.36,Standard,3-Wheeler,RT-109,20,5,3,12,1,0,1,8.18,3.74,1.35,1,1,660.57,302.44,290.8,86.2,34.95
DEL101067,Delhi_NCR,28.84520475860966,77.32498445891645,16.76,1.66,Standard,2-Wheeler,RT-129,13,7,20,9,0,0,0,11.05,3.86,1.86,1,1,460.46,201.15,238.97,81.6,27.47
DEL101068,Mumbai,19.258702819915147,72.97761459634917,15.46,1.96,Fragile,3-Wheeler,RT-123,14,3,7,14,0,0,0,9.71,3.76,1.7,1,1,509.89,247.42,243.75,88.4,32.97
DEL101069,Mumbai,19.118719887695637,72.94623982110836,10.79,0.91,Fragile,2-Wheeler,RT-147,14,1,18,8,0,0,0,7.34,3.18,1.59,1,1,382.77,129.53,223.45,83.9,35.46
DEL101070,Mumbai,19.250107565773007,72.92364202635358,10.51,0.5,Standard,Van,RT-154,17,9,12,6,0,0,0,7.44,2.65,0.86,1,1,510.82,231.2,228.75,93.7,48.61
DEL101071,Mumbai,19.134576095947775,72.79694301480107,20.61,0.22,Standard,2-Wheeler,RT-151,20,2,19,7,1,0,0,11.17,4.36,1.53,1,1,572.22,247.28,312.65,79.7,27.77
DEL101072,Delhi_NCR,28.63696061005805,77.30147797837067,12.6,3.13,Standard,3-Wheeler,RT-137,24,10,16,19,0,0,1,9.75,3.97,1.85,1,1,555.32,201.53,331.0,78.2,44.09
DEL101073,Delhi_NCR,28.535471349158183,76.94157792636717,12.69,0.55,Fragile,Van,RT-166,8,3,22,9,1,0,0,8.39,2.19,1.13,1,1,434.92,279.11,140.55,77.4,34.28
DEL101074,Ahmedabad,23.01276536164488,72.54830012559857,40.68,2.93,Standard,2-Wheeler,RT-107,18,8,27,16,0,0,0,7.12,5.07,1.36,1,1,855.22,488.19,321.29,80.7,21.02
DEL101075,Bangalore,12.87521942296274,77.59869779500383,8.79,1.24,Express,2-Wheeler,RT-128,21,12,24,8,1,0,0,3.36,2.88,1.03,1,1,383.81,105.51,268.72,75.0,43.65
DEL101076,Mumbai,19.258527331247592,72.90211789402161,2.01,1.34,Heavy,2-Wheeler,RT-109,9,10,17,8,0,0,0,7.11,1.32,0.46,1,1,150.8,24.12,118.27,93.3,75.02
DEL101077,Chennai,12.92516815232613,80.11924291734522,9.59,1.58,Standard,2-Wheeler,RT-168,17,9,20,13,1,0,1,8.82,2.97,1.29,1,1,354.24,115.11,240.02,82.6,36.93
DEL101078,Delhi_NCR,28.748078072568962,77.06795913510547,9.94,1.15,Express,2-Wheeler,RT-174,7,3,15,12,0,0,1,3.77,3.35,2.17,1,1,308.83,119.22,173.35,90.5,31.08
DEL101079,Pune,18.60545773664634,73.94785323059223,12.49,0.27,Standard,Van,RT-167,9,6,1,19,0,0,1,9.39,2.31,1.13,1,1,404.4,274.73,152.93,92.4,32.38
DEL101080,Kolkata,22.67868450768948,88.29518111379646,14.17,0.93,Heavy,Van,RT-148,20,7,2,19,1,0,1,11.53,4.22,1.95,1,1,618.98,311.7,307.57,67.2,43.69
DEL101081,Delhi_NCR,28.74617946123053,76.9848433892856,2.33,2.72,Standard,Van,RT-157,23,1,8,17,0,0,1,6.24,2.94,1.36,1,1,357.47,51.22,287.02,65.6,153.55
DEL101082,Bangalore,13.128673967807602,77.67273099853668,14.33,2.74,Express,Van,RT-134,23,7,22,14,0,0,0,3.49,4.13,1.64,0,1,644.56,315.33,328.51,72.4,44.97
DEL101083,Pune,18.481127950043835,73.83085355868768,10.3,0.84,Express,2-Wheeler,RT-149,21,4,25,12,1,0,1,3.72,4.24,1.85,0,1,446.37,123.55,316.53,77.7,43.35
DEL101084,Pune,18.447731646267908,73.95839228766812,9.04,1.54,Standard,2-Wheeler,RT-139,22,5,2,11,0,0,1,7.17,2.39,0.53,1,1,399.55,108.49,259.67,82.9,44.19
DEL101085,Bangalore,12.876550464549275,77.65835614307463,3.27,0.54,Standard,2-Wheeler,RT-111,22,8,19,19,0,0,1,6.74,3.4,1.81,1,1,367.71,39.23,295.17,73.7,112.47
DEL101086,Hyderabad,17.342622259423877,78.53168913067786,22.97,0.59,Standard,Van,RT-115,12,4,9,14,0,0,0,10.4,2.82,0.7,1,1,699.99,505.34,194.67,90.0,30.47
DEL101087,Delhi_NCR,28.807469864270267,77.34461767020126,8.15,0.1,Standard,3-Wheeler,RT-177,22,4,9,14,1,0,0,8.22,3.15,1.15,1,1,408.29,130.48,286.11,80.8,50.07
DEL101088,Ahmedabad,23.102170266186157,72.53754448113845,15.58,5.68,Heavy,2-Wheeler,RT-147,13,8,13,10,0,0,1,11.55,2.45,1.06,1,1,416.94,186.96,189.79,84.7,26.76
DEL101089,Mumbai,18.889773226143035,72.95968464854622,6.23,0.59,Heavy,2-Wheeler,RT-100,23,5,6,7,0,0,0,6.14,2.66,0.76,1,1,369.06,74.76,277.05,80.9,59.24
DEL101090,Pune,18.492086803448586,73.87970386792101,12.8,0.65,Standard,3-Wheeler,RT-164,14,6,15,19,0,0,1,9.92,2.38,0.74,1,1,392.95,204.85,195.42,88.7,30.69
DEL101091,Hyderabad,17.260902182477686,78.39085175724627,9.13,0.82,Express,3-Wheeler,RT-121,6,12,19,11,0,0,1,2.73,2.01,1.11,1,1,258.47,146.06,118.36,89.5,28.31
DEL101092,Hyderabad,17.26178674135606,78.60771502041044,15.31,0.34,Express,Van,RT-114,21,11,21,12,0,1,1,2.53,4.88,2.54,0,1,683.81,336.9,338.76,77.9,44.65
DEL101093,Bangalore,12.885188839126487,77.64506800935055,8.94,2.55,Heavy,2-Wheeler,RT-166,17,5,15,8,0,0,0,8.65,2.48,0.77,1,1,360.95,107.32,222.87,76.6,40.36
DEL101094,Mumbai,18.86754069429751,72.9500542173917,6.04,0.2,Standard,Van,RT-113,15,1,18,17,0,0,1,10.21,3.0,1.59,1,1,363.47,132.91,224.98,88.3,60.16
DEL101095,Delhi_NCR,28.561513672877044,77.42854343087036,10.57,0.36,Standard,2-Wheeler,RT-172,20,7,7,7,0,0,0,9.8,2.64,0.87,1,1,384.67,126.9,252.41,84.9,36.38
DEL101096,Mumbai,19.249653185020318,72.84758718550853,10.26,2.59,Standard,3-Wheeler,RT-118,24,6,26,17,0,0,1,9.4,4.14,1.99,1,1,512.27,164.2,337.06,81.7,49.92
DEL101097,Delhi_NCR,28.850480447845232,77.49731037144915,12.32,1.04,Express,Van,RT-139,11,2,11,9,0,0,0,3.75,2.96,1.56,1,1,471.45,271.07,191.67,75.8,38.26
DEL101098,Kolkata,22.68889548244338,88.49570497171433,17.91,3.08,Standard,Van,RT-103,7,11,8,18,0,1,1,10.37,4.23,2.63,1,1,574.87,393.97,203.95,79.5,32.1
DEL101099,Mumbai,18.96205393124909,72.92301071965733,5.17,2.04,Standard,2-Wheeler,RT-132,20,7,6,16,0,0,0,9.92,2.44,0.97,1,1,354.84,62.05,245.49,81.6,68.63
DEL101100,Delhi_NCR,28.43362795698368,76.86644255577517,17.41,0.74,Standard,2-Wheeler,RT-142,23,6,8,9,0,0,0,6.98,4.3,1.72,1,0,643.03,208.89,334.45,49.3,36.94
DEL101101,Ahmedabad,23.149778522406656,72.56532784988518,4.64,2.63,Express,3-Wheeler,RT-136,24,5,2,14,0,0,0,2.55,3.22,1.08,0,0,607.39,74.28,304.76,48.2,130.83
DEL101102,Pune,18.58704597801221,73.99199951590805,14.99,0.31,Standard,2-Wheeler,RT-165,20,8,19,11,0,0,1,9.33,2.9,1.13,1,1,469.53,179.83,261.45,79.9,31.33
DEL101103,Pune,18.614505817751805,74.04928848922064,15.25,1.92,Standard,3-Wheeler,RT-126,6,5,16,9,1,0,0,9.15,2.15,0.89,1,1,366.31,243.98,123.26,97.0,24.02
DEL101104,Ahmedabad,22.99829929705137,72.50807016537193,7.89,1.44,Standard,Van,RT-144,18,11,7,18,0,0,1,11.09,3.12,1.79,1,1,430.88,173.58,253.09,77.4,54.61
DEL101105,Delhi_NCR,28.605595758997293,76.89105646888027,6.44,0.78,Standard,2-Wheeler,RT-149,24,2,10,12,0,0,1,9.84,3.91,1.94,1,0,541.15,77.26,328.92,39.3,84.05
DEL101106,Mumbai,18.860091650122925,72.85812804814245,6.22,2.32,Express,3-Wheeler,RT-162,14,6,12,12,0,0,1,3.29,3.24,1.81,1,1,330.2,99.5,225.56,90.0,53.1
DEL101107,Chennai,13.163495300430094,80.24154517280625,11.17,5.13,Standard,2-Wheeler,RT-105,23,12,17,9,0,0,0,9.04,3.48,1.39,1,1,449.73,134.03,305.97,69.9,40.27
DEL101108,Chennai,12.975111195684141,80.26358550137317,15.8,17.04,Standard,Van,RT-166,15,1,7,11,1,0,1,10.68,3.85,1.77,1,1,720.12,347.62,254.64,73.1,45.57
DEL101109,Delhi_NCR,28.516009090154405,76.81006701225046,9.77,2.34,Express,Van,RT-166,22,5,22,18,0,0,1,3.21,4.16,1.89,0,1,534.38,214.89,321.47,69.3,54.71
DEL101110,Kolkata,22.66752368525275,88.41831007970241,1.83,1.3,Standard,3-Wheeler,RT-158,15,6,8,11,0,0,1,11.82,2.08,0.91,1,1,250.08,29.24,192.84,80.4,136.87
DEL101111,Mumbai,19.193036181025434,72.7616814050063,7.57,0.64,Standard,2-Wheeler,RT-112,13,7,7,19,0,1,1,6.15,3.88,2.65,1,1,303.15,90.82,239.64,77.7,40.05
DEL101112,Mumbai,19.226703832523793,72.93585786001088,7.4,0.74,Heavy,Van,RT-120,23,2,4,19,0,0,1,7.57,3.65,1.6,1,1,525.08,162.83,311.79,86.7,70.94
DEL101113,Bangalore,12.997188372749424,77.66861491684008,14.11,1.63,Standard,3-Wheeler,RT-163,24,1,3,9,0,0,0,9.29,3.88,1.17,1,1,560.12,225.83,327.67,70.5,39.69
DEL101114,Hyderabad,17.55255163640393,78.50542777729562,14.52,1.14,Standard,2-Wheeler,RT-136,14,6,19,9,0,0,0,9.72,2.55,0.99,1,1,411.6,174.3,201.2,89.3,28.34
DEL101115,Hyderabad,17.453332632960862,78.64673770497302,11.67,6.13,Standard,Van,RT-179,7,3,15,18,1,0,1,7.65,2.24,0.91,1,1,420.78,256.72,134.32,99.6,36.06
DEL101116,Delhi_NCR,28.778365083534283,77.1096056638158,17.43,1.15,Standard,Van,RT-147,7,5,4,12,0,0,1,10.96,3.01,1.74,1,1,569.36,383.35,161.25,83.6,32.67
DEL101117,Pune,18.57684925000823,73.86676914150753,18.14,1.17,Express,3-Wheeler,RT-155,12,12,25,6,0,0,0,3.28,2.08,0.47,1,1,438.99,290.27,168.73,87.5,24.2
DEL101118,Mumbai,18.952993958117577,72.92905556306633,7.85,1.21,Express,3-Wheeler,RT-143,10,11,9,10,0,0,1,3.01,2.67,1.75,1,1,279.27,125.61,173.46,84.8,35.57
DEL101119,Delhi_NCR,28.864091049056974,77.45039766401082,6.13,4.53,Express,2-Wheeler,RT-112,24,2,13,14,0,0,0,3.91,3.6,1.65,1,1,449.84,73.55,318.16,70.2,73.39
DEL101120,Pune,18.48547631952637,73.90830323986651,10.18,2.63,Standard,3-Wheeler,RT-103,5,1,18,17,0,0,1,8.35,2.21,1.07,1,1,298.8,162.86,117.34,81.6,29.36
DEL101121,Ahmedabad,22.99232717971397,72.69912622189977,11.66,2.38,Standard,2-Wheeler,RT-172,24,1,21,9,0,0,0,11.74,2.91,0.96,1,1,448.73,139.87,293.78,82.7,38.5
DEL101122,Kolkata,22.74339126775378,88.42732812539761,7.61,1.02,Heavy,2-Wheeler,RT-132,10,11,16,8,0,0,0,7.67,2.15,0.88,1,1,234.63,91.28,155.28,88.4,30.84
DEL101123,Kolkata,22.681544920887116,88.45028505644929,45.0,4.26,Fragile,2-Wheeler,RT-136,6,4,1,19,0,0,1,6.38,5.82,2.82,1,1,850.83,540.0,251.61,78.3,18.91
DEL101124,Hyderabad,17.457605376663814,78.31867179894611,22.25,0.1,Standard,2-Wheeler,RT-152,23,10,4,16,1,0,0,10.64,3.91,1.26,1,1,556.67,266.95,320.84,75.1,25.02
DEL101125,Hyderabad,17.409167519893433,78.5361752057586,7.17,5.12,Standard,2-Wheeler,RT-123,11,2,18,14,0,0,0,11.01,2.52,1.27,1,1,292.7,86.01,176.23,83.3,40.84
DEL101126,Delhi_NCR,28.738765806941842,77.06118583289566,5.32,1.8,Standard,3-Wheeler,RT-150,15,1,8,17,1,0,1,8.95,2.58,1.35,1,1,315.05,85.08,210.46,84.2,59.25
DEL101127,Bangalore,13.12959219533031,77.50857496128287,6.81,1.27,Standard,3-Wheeler,RT-140,15,6,20,12,0,0,1,6.44,2.58,0.8,1,1,330.85,108.9,210.21,79.5,48.61
DEL101128,Mumbai,19.075161750797005,72.95726519296524,18.32,1.72,Standard,3-Wheeler,RT-128,8,4,16,17,0,0,1,9.92,3.34,1.65,1,1,489.5,293.11,180.84,83.4,26.72
DEL101129,Mumbai,19.163711112651313,72.94459168703064,18.56,2.75,Standard,2-Wheeler,RT-158,24,10,21,11,1,1,1,7.09,5.83,3.14,1,1,599.68,222.77,395.95,65.8,32.3
DEL101130,Chennai,12.960115285380743,80.13905164217165,22.39,0.1,Express,2-Wheeler,RT-139,20,12,11,10,0,0,1,2.82,4.05,1.3,0,1,575.04,268.72,301.59,67.7,25.68
DEL101131,Bangalore,13.02257911438935,77.6597557406488,6.01,5.13,Express,Van,RT-150,9,7,20,16,1,0,0,3.96,1.75,0.57,1,1,300.11,132.25,133.19,88.7,49.92
DEL101132,Delhi_NCR,28.48967800514462,77.29359740189939,14.08,1.48,Standard,3-Wheeler,RT-149,11,11,21,12,1,0,1,11.09,3.81,2.02,1,1,442.95,225.32,221.51,77.7,31.45
DEL101133,Mumbai,19.054827396280146,72.95032817748094,6.38,1.05,Standard,Van,RT-135,20,6,21,20,0,0,1,8.56,3.12,1.26,1,1,393.07,140.31,269.06,80.8,61.63
DEL101134,Chennai,13.18494683190806,80.14243210714423,25.01,0.37,Heavy,2-Wheeler,RT-178,19,5,21,11,0,0,1,9.58,5.53,2.57,1,0,823.73,300.15,345.5,48.2,32.93
DEL101135,Delhi_NCR,28.409572433998417,77.34537181047705,6.15,1.45,Standard,3-Wheeler,RT-159,9,10,27,19,0,0,1,10.74,3.15,1.99,1,1,249.57,98.36,182.16,89.2,40.6
DEL101136,Kolkata,22.613394098803415,88.44487384936774,4.52,1.71,Express,2-Wheeler,RT-117,5,12,19,19,1,1,1,2.03,3.15,2.41,0,1,193.69,54.24,150.4,73.9,42.85
DEL101137,Bangalore,13.093354241246026,77.73098382718857,5.12,1.29,Standard,3-Wheeler,RT-119,24,12,23,10,1,0,1,10.93,3.23,1.4,1,1,400.35,81.86,305.21,70.7,78.25
DEL101138,Bangalore,13.13632205142509,77.63757727759824,10.6,2.84,Express,Van,RT-104,13,12,19,17,0,0,1,3.1,3.04,1.34,1,1,455.95,233.25,210.28,83.9,43.0
DEL101139,Hyderabad,17.42097347143097,78.44066051996175,15.68,1.37,Standard,Van,RT-117,9,12,18,12,0,0,1,8.15,2.66,1.22,1,1,528.49,344.89,165.12,93.2,33.71
DEL101140,Kolkata,22.45379186499547,88.4004125315087,15.12,8.14,Standard,Van,RT-139,10,2,19,18,0,0,1,8.84,3.27,1.68,1,1,594.13,332.57,194.54,78.1,39.3
DEL101141,Mumbai,18.974655635946693,73.02639225366389,5.26,2.29,Standard,2-Wheeler,RT-100,7,5,11,12,0,0,1,11.37,1.85,1.14,1,1,188.58,63.18,120.7,84.7,35.82
DEL101142,Chennai,13.083276321710839,80.24821004512702,8.41,4.12,Standard,3-Wheeler,RT-118,10,9,3,16,0,0,0,6.13,2.24,0.97,1,1,292.0,134.55,158.35,93.7,34.72
DEL101143,Hyderabad,17.374223631306954,78.3181962731922,7.74,0.29,Standard,3-Wheeler,RT-125,12,9,8,12,0,0,1,9.36,3.09,1.63,1,1,345.5,123.86,204.27,93.8,44.63
DEL101144,Mumbai,18.864284694417847,72.87700054324596,4.77,1.27,Express,3-Wheeler,RT-128,10,2,20,10,0,0,1,3.33,1.78,0.91,1,1,225.32,76.27,142.39,96.0,47.27
DEL101145,Pune,18.421141344524308,73.93205408666203,7.63,1.03,Standard,2-Wheeler,RT-158,20,7,19,9,0,0,0,7.9,1.93,0.39,1,0,405.13,91.52,227.56,65.6,53.12
DEL101146,Kolkata,22.70834055197388,88.50902018578155,21.88,2.11,Standard,Van,RT-162,20,10,10,12,1,1,1,7.74,5.0,2.22,1,1,791.14,481.28,334.99,75.0,36.16
DEL101147,Hyderabad,17.48066589354628,78.37393114101552,4.33,4.94,Express,Van,RT-161,7,4,16,16,1,0,0,2.3,1.15,0.26,1,1,237.62,95.24,96.26,93.8,54.89
DEL101148,Kolkata,22.702048890975604,88.51013270235963,12.11,0.2,Express,2-Wheeler,RT-147,21,3,5,15,1,1,0,3.31,4.67,2.3,0,1,465.54,145.3,331.32,81.2,38.45
DEL101149,Kolkata,22.468828754733533,88.45809913001973,22.15,0.19,Fragile,2-Wheeler,RT-161,10,11,20,16,1,0,0,8.81,3.36,1.25,1,1,443.78,265.8,197.5,84.1,20.04
DEL101150,Chennai,12.96460781957085,80.30066007808823,21.54,4.75,Express,2-Wheeler,RT-117,10,1,9,10,0,0,1,2.04,3.78,1.71,0,1,532.34,258.42,212.37,78.4,24.72
DEL101151,Kolkata,22.74903326496626,88.21050910186528,25.64,0.6,Standard,3-Wheeler,RT-165,23,3,8,13,0,0,1,11.07,4.46,1.55,1,1,717.76,410.28,340.19,75.3,27.99
DEL101152,Chennai,13.208946346316372,80.25565763339966,12.79,2.76,Express,2-Wheeler,RT-126,24,11,11,7,0,0,0,3.9,3.33,0.87,1,1,479.26,153.45,308.71,74.7,37.48
DEL101153,Chennai,13.23935304766593,80.2162523793816,13.86,1.96,Fragile,Van,RT-105,19,9,16,17,1,0,1,9.7,3.97,1.54,1,0,752.73,305.01,291.05,48.3,54.29
DEL101154,Hyderabad,17.54658577569998,78.3218379240094,7.72,4.47,Heavy,3-Wheeler,RT-169,23,9,7,20,1,0,1,6.0,3.84,1.94,1,1,487.27,123.46,318.25,76.1,63.15
DEL101155,Chennai,12.984111620031317,80.1167541344378,4.26,0.33,Standard,3-Wheeler,RT-158,6,7,15,12,1,0,1,9.3,1.01,0.57,1,1,128.3,68.2,83.49,91.1,30.1
DEL101156,Delhi_NCR,28.887671566739535,77.37188173509028,9.76,0.35,Standard,3-Wheeler,RT-105,12,3,24,6,1,0,0,11.85,2.41,1.02,1,1,365.53,156.13,180.28,86.2,37.46
DEL101157,Pune,18.61313685531149,74.03138956943016,19.55,2.03,Standard,2-Wheeler,RT-130,11,3,21,9,0,0,0,7.87,3.4,1.37,1,1,486.27,234.63,206.97,87.1,24.87
DEL101158,Pune,18.421275871529946,73.865679277754,1.8,7.31,Express,Van,RT-155,12,4,20,15,0,0,0,2.19,1.29,0.35,1,0,422.87,39.62,141.31,54.8,234.79
DEL101159,Delhi_NCR,28.435517444522,76.94755517108501,7.94,1.34,Express,3-Wheeler,RT-153,17,7,23,15,0,0,0,2.17,3.16,1.27,0,1,367.05,126.98,246.67,86.3,46.25
DEL101160,Kolkata,22.480278021963183,88.36418752386665,14.62,0.99,Express,Van,RT-140,19,7,17,17,0,0,1,3.95,3.76,1.79,1,1,608.8,321.74,283.65,87.4,41.63
DEL101161,Delhi_NCR,28.53428108372682,76.87068467477243,10.69,2.33,Standard,3-Wheeler,RT-117,16,12,6,10,0,0,1,8.51,2.78,1.35,1,1,440.25,171.0,225.43,86.9,41.19
DEL101162,Mumbai,18.92537099009235,72.79418266906562,20.89,6.66,Express,3-Wheeler,RT-122,19,12,15,17,0,0,1,2.43,4.45,1.73,0,1,704.08,334.19,307.69,58.2,33.71
DEL101163,Chennai,13.239230719164919,80.28982312672962,18.46,4.53,Heavy,2-Wheeler,RT-135,18,2,8,16,0,0,0,8.78,2.87,0.82,1,1,489.36,221.51,244.35,82.6,26.51
DEL101164,Delhi_NCR,28.88388073263478,77.10781834055554,3.89,13.5,Standard,3-Wheeler,RT-124,11,12,7,11,0,0,1,7.77,2.42,1.4,1,1,338.52,62.18,172.6,74.9,87.11
DEL101165,Kolkata,22.49742896858193,88.47940261902322,11.22,0.1,Express,Van,RT-106,21,5,2,14,0,0,0,2.85,3.24,0.95,0,0,646.88,246.77,281.43,59.4,57.67
DEL101166,Kolkata,22.5141888713144,88.30478418079687,6.58,0.3,Standard,Van,RT-119,9,7,13,9,0,0,0,8.65,1.65,0.63,1,1,299.84,144.81,129.65,95.7,45.55
DEL101167,Bangalore,12.881377097272741,77.49538764237849,6.53,2.35,Heavy,Van,RT-104,24,7,23,12,0,0,1,11.1,3.25,1.39,1,1,466.25,143.6,305.88,75.7,71.43
DEL101168,Delhi_NCR,28.528231530508382,77.04872382393172,4.11,4.3,Heavy,2-Wheeler,RT-117,14,6,6,18,0,0,1,7.16,3.1,1.71,1,1,339.0,49.3,220.48,67.0,82.52
DEL101169,Mumbai,19.15329739366558,72.76876945266584,12.31,0.84,Express,Van,RT-132,23,10,5,12,0,0,1,2.39,3.78,1.5,0,1,557.3,270.91,316.19,74.2,45.26
DEL101170,Hyderabad,17.32367742888287,78.58315827410209,21.12,0.68,Express,Van,RT-178,22,10,20,17,1,1,1,3.57,5.55,2.89,0,1,820.94,464.74,370.17,62.4,38.86
DEL101171,Ahmedabad,22.979384384716752,72.5685290293045,12.95,3.87,Heavy,2-Wheeler,RT-134,14,12,1,14,0,0,0,6.76,2.98,1.02,1,1,401.47,155.37,216.23,84.4,31.01
DEL101172,Hyderabad,17.55263062265035,78.3542238589002,3.92,0.15,Standard,Van,RT-164,6,8,18,9,0,0,0,9.53,1.12,0.56,1,1,219.91,86.29,87.24,92.4,56.07
DEL101173,Mumbai,18.88723157602819,72.895361398524,10.33,1.15,Standard,2-Wheeler,RT-162,10,3,15,14,1,0,0,7.75,1.71,0.54,1,1,274.63,124.0,139.86,94.5,26.58
DEL101174,Hyderabad,17.355846828947488,78.49719292756934,14.3,1.76,Heavy,3-Wheeler,RT-171,7,1,23,13,1,0,1,7.38,2.49,1.33,1,1,370.72,228.83,142.99,86.9,25.92
DEL101175,Bangalore,13.081331711669216,77.49800197085347,9.88,2.05,Standard,2-Wheeler,RT-170,23,3,10,12,1,0,1,6.85,3.85,1.54,1,1,454.24,118.57,318.88,82.3,45.97
DEL101176,Kolkata,22.603244679594,88.37692806613646,12.82,3.26,Standard,Van,RT-140,9,11,3,8,0,1,0,8.1,2.62,1.2,1,1,458.07,281.94,163.57,88.8,35.74
DEL101177,Delhi_NCR,28.472039393006597,77.23679893987028,6.93,1.1,Heavy,2-Wheeler,RT-149,11,2,5,12,0,0,1,11.57,2.66,1.6,1,1,291.99,83.18,181.12,80.6,42.13
DEL101178,Chennai,12.959456167144308,80.221958579636,9.2,2.37,Express,3-Wheeler,RT-129,11,2,24,8,0,1,0,3.36,2.67,1.64,1,1,364.85,147.2,181.45,82.6,39.66
DEL101179,Bangalore,12.828795313496972,77.61085442002476,8.86,2.2,Standard,2-Wheeler,RT-137,14,2,13,8,0,0,0,11.11,3.33,1.64,1,1,384.48,106.28,228.39,87.0,43.41
DEL101180,Ahmedabad,23.011292693608564,72.66447624223707,23.25,1.98,Standard,2-Wheeler,RT-134,5,5,8,12,1,0,1,8.38,2.85,1.24,1,1,401.89,278.98,139.89,96.9,17.29
